ped. #,time (s),x (cm),y (cm)
3,25.759324,563.193,-60.1366
4,25.792691,-601.024,-78.6177
4,25.826058,-595.678,-78.1245
4,25.859425,-590.332,-77.6816
4,25.892792,-584.802,-77.1083
4,25.926159,-579.414,-76.6464
4,25.959526,-573.43,-76.6464
4,25.992893,-568.3,-75.7914
4,26.02626,-563.171,-74.9365
4,26.059627,-558.041,-74.9365
4,26.092994,-553.938,-75.4494
4,26.126361,-548.637,-74.9365
4,26.159728,-544.363,-74.9365
4,26.193095,-539.233,-74.9365
4,26.226462,-534.104,-75.7914
4,26.259829,-528.974,-76.6464
4,26.293196,-523.845,-76.6464
4,26.326563,-518.715,-76.6464
4,26.35993,-513.586,-77.5013
4,26.393297,-508.456,-78.3562
4,26.426664,-502.472,-78.3562
4,26.460031,-497.342,-79.2111
4,26.493398,-492.213,-80.066
4,26.526765,-487.083,-80.066
4,26.560132,-481.954,-80.9209
4,26.593499,-477.679,-80.9209
4,26.626866,-472.55,-80.066
4,26.660233,-467.42,-80.066
4,26.6936,-463.145,-80.066
4,26.726967,-458.871,-80.066
4,26.760334,-453.741,-79.2111
4,26.793701,-448.612,-78.3562
4,26.827068,-442.627,-77.5013
4,26.860435,-437.498,-77.5013
4,26.893802,-432.368,-77.5013
4,26.927169,-427.239,-75.7914
4,26.960536,-422.109,-74.9365
4,26.993903,-416.98,-74.0816
4,27.02727,-410.995,-73.2267
4,27.060637,-405.866,-73.2267
4,27.094004,-400.736,-72.3718
4,27.127371,-396.462,-72.3718
4,27.160738,-391.845,-72.5427
4,27.194105,-387.058,-71.5168
4,27.227472,-382.783,-71.5168
4,27.260839,-378.509,-71.5168
4,27.294206,-374.234,-72.3718
4,27.327573,-369.959,-72.3718
4,27.36094,-364.83,-73.2267
4,27.394307,-360.555,-73.2267
4,27.427674,-355.426,-74.0816
4,27.461041,-350.296,-74.0816
4,27.494408,-345.167,-74.9365
4,27.527775,-340.037,-74.9365
4,27.561142,-334.908,-75.7914
4,27.594509,-329.949,-76.9883
4,27.627876,-326.188,-77.1593
4,27.661243,-321.229,-76.6464
4,27.69461,-316.1,-76.6464
4,27.727977,-311.825,-76.6464
4,27.761344,-307.55,-77.5013
4,27.794711,-301.566,-76.6464
4,27.828078,-298.146,-76.6464
4,27.861445,-293.017,-76.6464
4,27.894812,-287.887,-76.6464
4,27.928179,-282.758,-74.9365
4,27.961546,-277.628,-74.9365
4,27.994913,-272.499,-74.9365
4,28.02828,-267.882,-74.7655
4,28.061647,-263.095,-73.2267
4,28.095014,-257.965,-73.2267
4,28.128381,-252.836,-73.2267
4,28.161748,-247.706,-72.3718
4,28.195115,-242.577,-72.3718
4,28.228482,-238.302,-72.3718
4,28.261849,-233.173,-72.3718
4,28.295216,-228.898,-73.2267
4,28.328583,-223.768,-73.2267
4,28.36195,-218.639,-73.2267
4,28.395317,-214.364,-74.0816
4,28.428684,-209.235,-74.9365
4,28.462051,-204.105,-74.9365
4,28.495418,-200.515,-76.1334
4,28.528785,-193.846,-76.6464
4,28.562152,-189.572,-76.6464
4,28.595519,-185.297,-77.5013
4,28.628886,-180.168,-78.3562
4,28.662253,-175.038,-78.3562
4,28.69562,-169.909,-78.3562
4,28.728987,-165.634,-78.3562
4,28.762354,-160.504,-78.3562
4,28.795721,-155.375,-77.5013
4,28.829088,-150.245,-76.6464
4,28.862455,-145.116,-76.6464
4,28.895822,-140.841,-76.6464
4,28.929189,-135.712,-74.9365
4,28.962556,-130.582,-74.9365
4,28.995923,-125.453,-74.0816
4,29.02929,-120.323,-73.2267
4,29.062657,-116.049,-73.2267
4,29.096024,-110.919,-71.5168
4,29.129391,-105.79,-71.5168
4,29.162758,-101.515,-70.6619
4,29.196125,-96.3856,-69.807
4,29.229492,-92.1111,-70.6619
4,29.262859,-86.9815,-70.6619
4,29.296226,-82.707,-69.807
4,29.329593,-77.5775,-69.807
4,29.36296,-73.1319,-70.149
4,29.396327,-68.1734,-69.807
4,29.429694,-63.0438,-69.807
4,29.463061,-59.1112,-70.8329
4,29.496428,-53.6397,-69.807
4,29.529795,-48.5102,-70.6619
4,29.563162,-43.3807,-71.5168
4,29.596529,-38.2512,-71.5168
4,29.629896,-34.124,-72.4307
4,29.663263,-29.702,-72.3718
4,29.69663,-21.7063,-70.8398
4,29.729997,-19.443,-70.6619
4,29.763364,-16.0528,-72.018
4,29.796731,-12.2492,-73.456
4,29.830098,-5.76435,-72.3718
4,29.863465,-1.48976,-72.3718
4,29.896832,2.78483,-72.3718
4,29.930199,7.91434,-72.3718
4,29.963566,13.0438,-72.3718
4,29.996933,17.3184,-71.5168
4,30.0303,22.4479,-71.5168
4,30.063667,27.5775,-70.6619
4,30.097034,32.707,-69.807
4,30.130401,38.6914,-69.807
4,30.163768,42.966,-68.9521
4,30.197135,48.9504,-68.0972
4,30.230502,54.0799,-68.0972
4,30.263869,59.2094,-68.0972
4,30.297236,63.484,-68.0972
4,30.330603,67.5876,-68.6101
4,30.36397,72.8881,-68.0972
4,30.397337,78.0176,-68.9521
4,30.430704,82.2922,-68.9521
4,30.464071,87.4217,-69.807
4,30.497438,92.5512,-70.6619
4,30.530805,97.6807,-70.6619
4,30.564172,102.81,-71.5168
4,30.597539,109.65,-72.3718
4,30.630906,114.779,-73.2267
4,30.664273,119.909,-74.0816
4,30.69764,125.038,-74.0816
4,30.731007,130.168,-74.9365
4,30.764374,135.066,-74.4051
4,30.797741,140.427,-74.0816
4,30.831108,145.556,-74.0816
4,30.864475,150.686,-74.0816
4,30.897842,154.96,-74.0816
4,30.931209,160.09,-73.2267
4,30.964576,165.219,-72.3718
4,30.997943,170.349,-72.3718
4,31.03131,175.478,-71.5168
4,31.064677,179.753,-70.6619
4,31.098044,184.882,-70.6619
4,31.131411,190.012,-68.9521
4,31.164778,195.141,-68.9521
4,31.198145,200.271,-67.2423
4,31.231512,205.4,-67.2423
4,31.264879,210.53,-66.3873
4,31.298246,215.659,-67.2423
4,31.331613,219.079,-67.2423
4,31.36498,224.209,-67.2423
4,31.398347,229.338,-67.2423
4,31.431714,233.613,-67.2423
4,31.465081,237.887,-67.2423
4,31.498448,243.017,-67.2423
4,31.531815,248.146,-68.0972
4,31.565182,252.421,-68.9521
4,31.598549,257.55,-68.9521
4,31.631916,262.68,-68.9521
4,31.665283,267.809,-70.6619
4,31.69865,273.794,-70.6619
4,31.732017,278.923,-70.6619
4,31.765384,284.053,-70.6619
4,31.798751,289.182,-70.6619
4,31.832118,295.167,-71.5168
4,31.865485,300.296,-72.3718
4,31.898852,305.426,-72.3718
4,31.932219,310.555,-72.3718
4,31.965586,314.83,-72.3718
4,31.998953,319.959,-72.3718
4,32.03232,325.944,-70.6619
4,32.065687,331.073,-70.6619
4,32.099054,336.203,-70.6619
4,32.132421,342.187,-70.6619
4,32.165788,347.317,-70.6619
4,32.199155,353.301,-68.9521
4,32.232522,358.431,-68.9521
4,32.265889,364.415,-68.9521
4,32.299256,369.545,-68.9521
4,32.332623,374.674,-70.6619
4,32.36599,379.804,-70.6619
4,32.399357,384.933,-70.6619
4,32.432724,390.063,-71.5168
4,32.466091,395.192,-72.3718
4,32.499458,400.322,-73.2267
4,32.532825,405.451,-74.0816
4,32.566192,409.726,-74.0816
4,32.599559,415.71,-76.6464
4,32.632926,421.695,-75.7914
4,32.666293,426.824,-77.5013
4,32.69966,431.954,-77.5013
4,32.733027,437.083,-77.5013
4,32.766394,442.213,-77.5013
4,32.799761,451.617,-78.3562
4,32.833128,454.181,-79.2111
4,32.866495,460.836,-77.704
4,32.899862,465.306,-79.3418
4,32.933229,468.134,-79.4163
4,32.966596,473.845,-74.9365
4,32.999963,478.974,-77.5013
4,33.03333,484.959,-77.5013
4,33.066697,490.088,-77.5013
4,33.100064,495.218,-75.7914
4,33.133431,500.347,-75.7914
4,33.166798,505.477,-75.7914
4,33.200165,511.461,-74.0816
4,33.233532,517.445,-74.0816
4,33.266899,522.575,-74.0816
4,33.300266,528.559,-74.0816
4,33.333633,534.544,-74.0816
4,33.367,539.673,-74.0816
4,33.400367,544.989,-74.3948
4,33.433734,550.082,-74.5176
4,33.467101,555.179,-74.8683
4,33.500468,560.454,-75.4925
5,33.533835,-603.565,-79.6507
5,33.567202,-598.837,-79.3612
5,33.600569,-593.914,-78.7624
5,33.633936,-588.713,-78.3107
5,33.667303,-583.372,-77.6521
5,33.70067,-578.132,-77.0738
5,33.734037,-573.43,-76.6464
5,33.767404,-568.3,-75.7914
5,33.800771,-563.769,-75.7059
5,33.834138,-558.469,-75.364
5,33.867505,-554.622,-74.9365
5,33.900872,-550.196,-75.54
5,33.934239,-546.072,-74.9365
5,33.967606,-540.772,-76.1334
5,34.000973,-536.241,-76.2189
5,34.03434,-531.539,-76.6464
5,34.067707,-526.409,-76.6464
5,34.101074,-521.28,-76.6464
5,34.134441,-516.15,-76.6464
5,34.167808,-510.593,-77.9287
5,34.201175,-506.746,-78.3562
5,34.234542,-501.617,-78.3562
5,34.267909,-496.487,-79.2111
5,34.301276,-491.358,-79.2111
5,34.334643,-487.083,-78.3562
5,34.36801,-482.809,-79.2111
5,34.401377,-478.534,-78.3562
5,34.434744,-473.404,-78.3562
5,34.468111,-468.275,-78.3562
5,34.501478,-463.145,-78.3562
5,34.534845,-459.474,-77.6521
5,34.568212,-454.596,-76.6464
5,34.601579,-448.612,-76.6464
5,34.634946,-443.91,-76.2189
5,34.668313,-439.208,-74.9365
5,34.70168,-433.651,-74.5091
5,34.735047,-428.094,-73.2267
5,34.768414,-423.392,-72.7992
5,34.801781,-418.69,-71.5168
5,34.835148,-414.415,-71.5168
5,34.868515,-409.713,-71.0894
5,34.901882,-405.011,-71.5168
5,34.935249,-400.342,-70.925
5,34.968616,-396.034,-71.0894
5,35.001983,-391.845,-71.3459
5,35.03535,-387.913,-70.6619
5,35.068717,-382.783,-70.6619
5,35.102084,-377.654,-71.5168
5,35.135451,-374.234,-71.5168
5,35.168818,-369.104,-72.3718
5,35.202185,-363.12,-72.3718
5,35.235552,-358.418,-72.7992
5,35.268919,-353.716,-73.2267
5,35.302286,-348.672,-73.8251
5,35.335653,-343.391,-74.4104
5,35.36902,-338.755,-74.5091
5,35.402387,-334.48,-74.5091
5,35.435754,-329.351,-74.5091
5,35.469121,-324.649,-74.0816
5,35.502488,-321.229,-73.2267
5,35.535855,-316.1,-73.2267
5,35.569222,-310.97,-73.2267
5,35.602589,-306.353,-73.0557
5,35.635956,-302.421,-72.3718
5,35.669323,-297.291,-72.3718
5,35.70269,-292.162,-71.5168
5,35.736057,-287.032,-70.6619
5,35.769424,-282.159,-70.5764
5,35.802791,-277.628,-69.807
5,35.836158,-273.354,-68.9521
5,35.869525,-267.822,-68.8515
5,35.902892,-263.246,-69.2035
5,35.936259,-258.82,-68.9521
5,35.969626,-254.118,-69.3795
5,36.002993,-249.416,-69.807
5,36.03636,-244.286,-69.807
5,36.069727,-240.867,-69.807
5,36.103094,-235.31,-71.0894
5,36.136461,-230.18,-71.0894
5,36.169828,-225.478,-70.6619
5,36.203195,-221.204,-71.5168
5,36.236562,-215.647,-72.7992
5,36.269929,-211.629,-72.7137
5,36.303296,-207.525,-73.2267
5,36.336663,-202.442,-73.8043
5,36.37003,-197.216,-74.2828
5,36.403397,-192.649,-75.1075
5,36.436764,-188.717,-74.9365
5,36.470131,-183.587,-74.9365
5,36.503498,-178.03,-74.5091
5,36.536865,-173.328,-74.0816
5,36.570232,-169.909,-73.2267
5,36.603599,-164.779,-73.2267
5,36.636966,-160.504,-73.2267
5,36.670333,-154.52,-73.2267
5,36.7037,-150.245,-71.5168
5,36.737067,-145.116,-71.5168
5,36.770434,-139.132,-70.6619
5,36.803801,-134.857,-69.807
5,36.837168,-130.24,-69.636
5,36.870535,-125.522,-68.5362
5,36.903902,-120.323,-68.0972
5,36.937269,-116.904,-67.2423
5,36.970636,-111.422,-67.544
5,37.004003,-106.645,-67.2423
5,37.03737,-102.37,-67.2423
5,37.070737,-98.0955,-67.2423
5,37.104104,-93.8209,-67.2423
5,37.137471,-88.6914,-68.0972
5,37.170838,-84.5878,-68.6101
5,37.204205,-80.1422,-68.9521
5,37.237572,-74.8417,-69.465
5,37.270939,-69.8832,-69.807
5,37.304306,-65.6086,-70.6619
5,37.337673,-60.4791,-71.5168
5,37.37104,-55.3496,-71.5168
5,37.404407,-50.2201,-72.3718
5,37.437774,-45.0906,-72.3718
5,37.471141,-39.9611,-72.3718
5,37.504508,-36.5414,-72.3718
5,37.537875,-30.557,-72.3718
5,37.571242,-23.7176,-72.3718
5,37.604609,-21.1529,-71.5168
5,37.637976,-17.0794,-71.4666
5,37.671343,-13.4586,-71.5168
5,37.70471,-8.84203,-71.3459
5,37.738077,-3.98871,-70.9907
5,37.771444,1.075,-70.6619
5,37.804811,6.2045,-70.6619
5,37.838178,11.334,-69.807
5,37.871545,15.6086,-68.9521
5,37.904912,20.7381,-68.0972
5,37.938279,25.8676,-68.0972
5,37.971646,30.1422,-67.2423
5,38.005013,35.2717,-67.2423
5,38.03838,40.4012,-66.3873
5,38.071747,44.6758,-66.3873
5,38.105114,48.9504,-66.3873
5,38.138481,53.225,-66.3873
5,38.171848,57.4996,-66.3873
5,38.205215,62.6291,-67.2423
5,38.238582,66.0488,-68.0972
5,38.271949,70.6653,-67.9262
5,38.305316,76.3078,-68.0972
5,38.338683,80.5824,-68.0972
5,38.37205,85.7119,-69.807
5,38.405417,90.8414,-69.807
5,38.438784,95.9709,-69.807
5,38.472151,100.758,-69.978
5,38.505518,105.601,-70.1842
5,38.538885,110.504,-69.807
5,38.572252,115.634,-69.807
5,38.605619,119.909,-69.807
5,38.638986,125.038,-69.807
5,38.672353,129.313,-68.9521
5,38.70572,134.442,-68.0972
5,38.739087,138.717,-68.0972
5,38.772454,142.991,-68.0972
5,38.805821,147.95,-67.5842
5,38.839188,152.395,-66.3873
5,38.872555,157.867,-66.2164
5,38.905922,161.8,-64.6775
5,38.939289,166.929,-64.6775
5,38.972656,172.091,-63.987
5,39.006023,177.188,-63.8226
5,39.03939,181.89,-64.25
5,39.072757,185.737,-62.9677
5,39.106124,190.867,-64.6775
5,39.139491,195.141,-64.6775
5,39.172858,199.416,-64.6775
5,39.206225,203.691,-64.6775
5,39.239592,208.82,-64.6775
5,39.272959,213.95,-64.6775
5,39.306326,217.369,-66.3873
5,39.339693,222.499,-66.3873
5,39.37306,227.628,-66.3873
5,39.406427,232.758,-68.0972
5,39.439794,237.716,-68.4391
5,39.473161,242.333,-69.2941
5,39.506528,248.146,-69.807
5,39.539895,252.763,-69.636
5,39.573262,257.978,-70.2345
5,39.606629,263.022,-70.491
5,39.639996,267.809,-69.807
5,39.673363,272.939,-69.807
5,39.70673,277.213,-69.807
5,39.740097,282.343,-69.807
5,39.773464,286.618,-68.9521
5,39.806831,290.892,-68.9521
5,39.840198,296.022,-68.9521
5,39.873565,301.151,-68.0972
5,39.906932,306.281,-68.0972
5,39.940299,311.41,-68.0972
5,39.973666,316.54,-67.2423
5,40.007033,321.669,-67.2423
5,40.0404,326.799,-67.2423
5,40.073767,331.928,-67.2423
5,40.107134,337.058,-68.0972
5,40.140501,342.529,-68.2681
5,40.173868,346.889,-68.5246
5,40.207235,350.736,-68.9521
5,40.240602,356.208,-69.978
5,40.273969,360.995,-70.6619
5,40.307336,364.739,-71.0452
5,40.340703,369.545,-72.3718
5,40.37407,373.819,-72.3718
5,40.407437,378.949,-74.0816
5,40.440804,384.078,-74.0816
5,40.474171,389.208,-75.7914
5,40.507538,394.337,-75.7914
5,40.540905,399.467,-76.6464
5,40.574272,404.596,-76.6464
5,40.607639,409.726,-77.5013
5,40.641006,415.71,-77.5013
5,40.674373,419.985,-77.5013
5,40.70774,425.114,-77.5013
5,40.741107,429.389,-76.6464
5,40.774474,434.518,-76.6464
5,40.807841,438.793,-76.6464
5,40.841208,443.922,-76.6464
5,40.874575,451.617,-76.6464
5,40.907942,454.181,-76.6464
5,40.941309,457.601,-75.7914
5,40.974676,462.719,-75.4333
5,41.008043,468.476,-74.9707
5,41.04141,471.674,-73.7934
5,41.074777,478.119,-74.0816
5,41.108144,483.249,-74.0816
5,41.141511,488.378,-74.0816
5,41.174878,493.508,-74.0816
5,41.208245,498.637,-74.0816
5,41.241612,503.767,-74.9365
5,41.274979,508.896,-74.9365
5,41.308346,513.171,-75.7914
5,41.341713,517.445,-75.7914
5,41.37508,522.575,-75.7914
5,41.408447,526.85,-76.6464
5,41.441814,531.979,-76.6464
5,41.475181,538.818,-77.5013
5,41.508548,544.198,-78.0311
5,41.541915,549.815,-78.5086
5,41.575282,554.988,-78.7404
5,41.608649,560.533,-78.9936
6,41.642016,-601.628,-25.4762
6,41.675383,-596.872,-25.8961
6,41.70875,-592.09,-26.222
6,41.742117,-587.473,-26.301
6,41.775484,-582.843,-26.3224
6,41.808851,-578.559,-26.2062
6,41.842218,-574.114,-25.8642
6,41.875585,-569.155,-25.3513
6,41.908952,-564.026,-25.3513
6,41.942319,-559.751,-24.4964
6,41.975686,-555.477,-24.4964
6,42.009053,-551.202,-23.6414
6,42.04242,-546.072,-23.6414
6,42.075787,-540.088,-22.7865
6,42.109154,-535.813,-22.7865
6,42.142521,-531.368,-22.4446
6,42.175888,-526.409,-21.0767
6,42.209255,-521.28,-21.0767
6,42.242622,-516.15,-20.2218
6,42.275989,-512.731,-20.2218
6,42.309356,-507.601,-20.2218
6,42.342723,-503.327,-20.2218
6,42.37609,-499.052,-20.2218
6,42.409457,-494.093,-20.5637
6,42.442824,-490.161,-20.0508
6,42.476191,-486.057,-20.5638
6,42.509558,-481.099,-21.0767
6,42.542925,-474.259,-21.0767
6,42.576292,-469.985,-21.9316
6,42.609659,-465.881,-22.4446
6,42.643026,-461.436,-21.9316
6,42.676393,-456.306,-22.7865
6,42.70976,-451.059,-23.0813
6,42.743127,-446.047,-24.4964
6,42.776494,-441.772,-24.4964
6,42.809861,-436.643,-24.4964
6,42.843228,-431.513,-24.4964
6,42.876595,-428.094,-24.4964
6,42.909962,-422.964,-24.4964
6,42.943329,-417.835,-24.4964
6,42.976696,-414.415,-24.4964
6,43.010063,-408.431,-24.4964
6,43.04343,-404.584,-24.0689
6,43.076797,-400.408,-23.7072
6,43.110164,-395.607,-23.6414
6,43.143531,-390.905,-23.214
6,43.176898,-384.493,-22.7865
6,43.210265,-381.132,-22.9339
6,43.243632,-375.944,-21.9316
6,43.276999,-371.669,-21.9316
6,43.310366,-367.395,-21.0767
6,43.343733,-362.265,-21.0767
6,43.3771,-357.136,-21.0767
6,43.410467,-353.716,-21.0767
6,43.443834,-349.441,-21.0767
6,43.477201,-344.312,-21.0767
6,43.510568,-340.037,-21.0767
6,43.543935,-335.763,-21.9316
6,43.577302,-331.488,-21.9316
6,43.610669,-326.701,-22.6155
6,43.644036,-322.511,-22.3591
6,43.677403,-316.954,-22.7865
6,43.71077,-312.68,-22.7865
6,43.744137,-307.55,-23.6414
6,43.777504,-302.421,-23.6414
6,43.810871,-298.83,-24.1544
6,43.844238,-293.701,-23.1285
6,43.877605,-288.742,-23.6414
6,43.910972,-285.152,-23.1285
6,43.944339,-280.193,-23.6414
6,43.977706,-276.602,-23.1285
6,44.011073,-271.644,-23.6414
6,44.04444,-266.514,-22.7865
6,44.077807,-262.24,-22.7865
6,44.111174,-257.965,-22.7865
6,44.144541,-253.691,-22.7865
6,44.177908,-248.988,-22.3591
6,44.211275,-243.432,-21.9316
6,44.244642,-239.157,-21.0767
6,44.278009,-234.882,-21.0767
6,44.311376,-230.18,-20.6492
6,44.344743,-225.478,-19.3669
6,44.37811,-220.349,-19.3669
6,44.411477,-215.219,-18.5119
6,44.444844,-211.8,-18.5119
6,44.478211,-206.67,-18.5119
6,44.511578,-203.25,-18.5119
6,44.544945,-199.66,-17.999
6,44.578312,-194.701,-18.5119
6,44.611679,-190.94,-18.341
6,44.645046,-186.152,-18.5119
6,44.678413,-181.877,-19.3669
6,44.71178,-177.603,-19.3669
6,44.745147,-173.328,-19.3669
6,44.778514,-169.054,-19.3669
6,44.811881,-163.924,-19.3669
6,44.845248,-159.137,-20.9057
6,44.878615,-154.948,-20.6492
6,44.911982,-149.391,-21.0767
6,44.945349,-145.971,-21.0767
6,44.978716,-140.841,-21.0767
6,45.012083,-136.994,-20.6492
6,45.04545,-131.437,-21.0767
6,45.078817,-127.163,-21.0767
6,45.112184,-122.888,-20.2218
6,45.145551,-119.297,-20.7347
6,45.178918,-114.339,-20.2218
6,45.212285,-111.117,-19.4984
6,45.245652,-106.645,-19.3669
6,45.279019,-102.37,-19.3669
6,45.312386,-97.2406,-18.5119
6,45.345753,-93.8209,-18.5119
6,45.37912,-88.6914,-17.657
6,45.412487,-83.5619,-16.8021
6,45.445854,-79.8002,-16.9731
6,45.479221,-75.0127,-15.9472
6,45.512588,-69.8832,-15.9472
6,45.545955,-65.6086,-15.0923
6,45.579322,-62.6164,-15.5197
6,45.612689,-57.4869,-15.5197
6,45.646056,-53.2978,-16.1182
6,45.679423,-49.5362,-15.6052
6,45.71279,-45.7745,-15.4342
6,45.746157,-41.158,-15.2633
6,45.779524,-37.4818,-15.6907
6,45.812891,-32.2668,-15.9472
6,45.846258,-25,-15.5197
6,45.879625,-22.8627,-15.9472
6,45.912992,-19.5939,-15.3437
6,45.946359,-16.8552,-16.0858
6,45.979726,-11.7488,-15.9472
6,46.013093,-7.47418,-15.9472
6,46.04646,-3.19959,-15.9472
6,46.079827,1.92991,-15.9472
6,46.113194,6.2045,-15.9472
6,46.146561,9.96616,-16.6311
6,46.179928,14.7537,-15.9472
6,46.213295,18.1734,-15.9472
6,46.246662,21.593,-15.9472
6,46.280029,26.7225,-15.9472
6,46.313396,30.1422,-15.9472
6,46.346763,35.2717,-15.9472
6,46.38013,38.6914,-15.9472
6,46.413497,43.8209,-15.9472
6,46.446864,47.2406,-15.9472
6,46.480231,51.2587,-15.0068
6,46.513598,55.7897,-14.2373
6,46.546965,59.2094,-14.2373
6,46.580332,64.3389,-14.2373
6,46.613699,67.7586,-14.2373
6,46.647066,72.8881,-14.2373
6,46.680433,76.3078,-14.2373
6,46.7138,79.8984,-13.8954
6,46.747167,84.002,-15.0923
6,46.780534,87.4217,-15.0923
6,46.813901,91.5253,-14.5793
6,46.847268,95.9709,-15.0923
6,46.880635,99.3906,-15.0923
6,46.914002,102.81,-16.8021
6,46.947369,107.085,-16.8021
6,46.980736,111.445,-17.0586
6,47.014103,115.634,-17.657
6,47.04747,119.909,-18.5119
6,47.080837,124.183,-19.3669
6,47.114204,127.603,-19.3669
6,47.147571,132.732,-20.2218
6,47.180938,137.007,-20.2218
6,47.214305,140.427,-20.2218
6,47.247672,144.701,-21.0767
6,47.281039,148.976,-21.9316
6,47.314406,152.395,-21.9316
6,47.347773,155.815,-21.9316
6,47.38114,160.09,-21.9316
6,47.414507,163.937,-21.5041
6,47.447874,167.357,-21.5041
6,47.481241,171.375,-22.4446
6,47.514608,174.623,-23.6414
6,47.547975,179.753,-23.6414
6,47.581342,183.173,-22.7865
6,47.614709,187.319,-22.9705
6,47.648076,191.374,-22.9639
6,47.681443,195.996,-22.7865
6,47.71481,200.271,-22.7865
6,47.748177,203.691,-22.7865
6,47.781544,207.965,-22.7865
6,47.814911,211.853,-23.0139
6,47.848278,215.659,-24.4964
6,47.881645,219.25,-24.8383
6,47.915012,223.354,-24.4964
6,47.948379,227.97,-25.5222
6,47.981746,231.903,-26.2062
6,48.015113,235.322,-26.2062
6,48.04848,238.4,-27.2321
6,48.081847,243.017,-27.916
6,48.115214,246.436,-27.916
6,48.148581,250.711,-27.916
6,48.181948,254.986,-29.6259
6,48.215315,258.405,-31.3357
6,48.248682,262.68,-31.3357
6,48.282049,266.954,-31.3357
6,48.315416,271.229,-33.0455
6,48.348783,276.359,-33.0455
6,48.38215,280.633,-33.0455
6,48.415517,284.908,-33.0455
6,48.448884,289.182,-33.0455
6,48.482251,293.457,-33.0455
6,48.515618,297.732,-33.0455
6,48.548985,302.006,-33.0455
6,48.582352,305.426,-33.0455
6,48.615719,310.384,-34.2424
6,48.649086,313.975,-33.0455
6,48.682453,319.104,-33.0455
6,48.71582,322.524,-33.0455
6,48.749187,327.654,-33.0455
6,48.782554,332.469,-32.5826
6,48.815921,336.933,-32.4126
6,48.849288,341.332,-31.3357
6,48.882655,346.462,-31.3357
6,48.916022,350.951,-31.5338
6,48.949389,355.273,-31.5299
6,48.982756,360.995,-33.0455
6,49.016123,364.415,-33.0455
6,49.04949,368.69,-33.0455
6,49.082857,372.467,-33.3969
6,49.116224,377.239,-34.7554
6,49.149591,381.373,-35.6478
6,49.182958,385.779,-35.9131
6,49.216325,389.975,-36.5318
6,49.249692,395.192,-36.4652
6,49.283059,399.676,-37.1398
6,49.316426,404.169,-38.6025
6,49.349793,408.765,-39.3442
6,49.38316,413.583,-39.8026
6,49.416527,418.424,-40.2184
6,49.449894,423.235,-40.33
6,49.483261,429.389,-39.8849
6,49.516628,433.663,-39.8849
6,49.549995,438.793,-39.8849
6,49.583362,441.332,-39.7827
6,49.616729,451.897,-39.5485
6,49.650096,455.431,-37.912
6,49.683463,457.601,-40.7398
6,49.71683,462.585,-39.4887
6,49.750197,464.475,-38.3946
6,49.783564,469.42,-38.5563
6,49.816931,473.697,-39.0889
6,49.850298,477.753,-38.9422
6,49.883665,486.668,-39.03
6,49.917032,491.798,-39.03
6,49.950399,496.927,-39.03
6,49.983766,502.912,-39.03
6,50.017133,508.041,-39.8849
